thermal,met,userid,experimentid,responseSpeed
9.0,9.0,dorn03,dorn,1423.183
11.0,9.0,dorn19,dorn,9.87
9.0,9.0,dorn07,dorn,3340.187
11.0,10.0,dorn02,dorn,10.447
10.0,9.0,dorn03,dorn,44.372
11.0,10.0,dorn01,dorn,9.484
11.0,10.0,dorn06,dorn,15.05
11.0,9.0,dorn05,dorn,4.012
11.0,10.0,dorn11,dorn,15.607
10.0,9.0,dorn14,dorn,11.673
10.0,9.0,dorn12,dorn,14.547
10.0,8.0,dorn03,dorn,18.83
11.0,10.0,dorn20,dorn,12.723
11.0,9.0,dorn05,dorn,3.79
10.0,9.0,dorn01,dorn,12.992
11.0,10.0,dorn06,dorn,10.971
10.0,8.0,dorn03,dorn,13.369
10.0,9.0,dorn20,dorn,6.945
11.0,9.0,dorn09,dorn,13.192
11.0,8.0,dorn01,dorn,15.468
10.0,9.0,dorn18,dorn,10.809
10.0,9.0,dorn03,dorn,325.506
9.0,8.0,dorn07,dorn,4287.336
11.0,9.0,dorn09,dorn,10.222
10.0,9.0,dorn03,dorn,6.538
11.0,9.0,dorn13,dorn,8.652
10.0,8.0,dorn08,dorn,11.393
11.0,10.0,dorn06,dorn,11.846
10.0,9.0,dorn18,dorn,4.483
10.0,8.0,dorn13,dorn,7.834
11.0,9.0,dorn09,dorn,7.751
10.0,9.0,dorn05,dorn,2.673
11.0,11.0,dorn07,dorn,38.67
11.0,8.0,dorn08,dorn,12.242
10.0,9.0,dorn05,dorn,3.263
10.0,9.0,dorn12,dorn,3.509
10.0,9.0,dorn03,dorn,462.371
11.0,10.0,dorn01,dorn,710.124
11.0,9.0,dorn03,dorn,7.373
10.0,9.0,dorn11,dorn,2188.644
10.0,9.0,dorn18,dorn,4.026
11.0,9.0,dorn06,dorn,9.63
10.0,9.0,dorn11,dorn,9.986
11.0,8.0,dorn06,dorn,9.521
10.0,9.0,dorn03,dorn,1465.389
10.0,9.0,dorn03,dorn,8.367
11.0,10.0,dorn04,dorn,17.736
11.0,9.0,dorn01,dorn,8.051
11.0,10.0,dorn06,dorn,9.031
11.0,10.0,dorn04,dorn,18.555
10.0,8.0,dorn02,dorn,8.616
10.0,9.0,dorn11,dorn,9.264
10.0,9.0,dorn14,dorn,19.228
10.0,8.0,dorn02,dorn,10.63
10.0,8.0,dorn12,dorn,293.933
11.0,9.0,dorn01,dorn,8.411
11.0,10.0,dorn08,dorn,1278.253
10.0,8.0,dorn02,dorn,7.317
10.0,9.0,dorn03,dorn,971.988
11.0,9.0,dorn19,dorn,5.564
10.0,9.0,dorn20,dorn,5178.855
10.0,10.0,dorn15,dorn,7.216
10.0,9.0,dorn04,dorn,27.904
10.0,10.0,dorn11,dorn,16.619
11.0,11.0,dorn19,dorn,10.206
11.0,11.0,dorn07,dorn,183.713
10.0,8.0,dorn02,dorn,7.891
10.0,9.0,dorn03,dorn,675.679
10.0,9.0,dorn01,dorn,832.042
11.0,10.0,dorn07,dorn,9.743
11.0,10.0,dorn06,dorn,14.062
10.0,10.0,dorn11,dorn,613.7
10.0,10.0,dorn15,dorn,7.491
10.0,9.0,dorn05,dorn,4.252
11.0,10.0,dorn13,dorn,13.609
11.0,9.0,dorn09,dorn,6.983
11.0,8.0,dorn08,dorn,17.717
11.0,9.0,dorn07,dorn,7.823
11.0,10.0,dorn13,dorn,11.332
10.0,9.0,dorn20,dorn,5936.162
11.0,8.0,dorn08,dorn,8.148
11.0,8.0,dorn02,dorn,7.131
10.0,10.0,dorn03,dorn,2759.428
11.0,9.0,dorn09,dorn,19.071
11.0,10.0,dorn03,dorn,20.811
11.0,10.0,dorn04,dorn,368.786
10.0,8.0,dorn06,dorn,19.639
10.0,8.0,dorn02,dorn,7.813
10.0,9.0,dorn12,dorn,7.517
11.0,9.0,dorn15,dorn,13.503
11.0,9.0,dorn09,dorn,7.105
10.0,8.0,dorn03,dorn,234.292
10.0,9.0,dorn18,dorn,4.129
10.0,8.0,dorn03,dorn,11.117
11.0,9.0,dorn09,dorn,7.772
11.0,8.0,dorn11,dorn,21.98
10.0,8.0,dorn20,dorn,3277.279
10.0,11.0,dorn14,dorn,3501.726
10.0,8.0,dorn03,dorn,12.988
10.0,8.0,dorn06,dorn,16.997
10.0,8.0,dorn03,dorn,17.688
10.0,9.0,dorn05,dorn,6.465
11.0,9.0,dorn07,dorn,11.374
11.0,9.0,dorn03,dorn,16.248
10.0,9.0,dorn04,dorn,15.845
11.0,8.0,dorn08,dorn,6464.478
10.0,8.0,dorn06,dorn,8.548
10.0,8.0,dorn03,dorn,10.414
10.0,8.0,dorn03,dorn,998.922
10.0,9.0,dorn18,dorn,5.869
10.0,9.0,dorn04,dorn,20.284
10.0,8.0,dorn01,dorn,12881.026
10.0,9.0,dorn11,dorn,7.148
11.0,10.0,dorn03,dorn,9.728
10.0,10.0,dorn03,dorn,24.628
10.0,9.0,dorn03,dorn,10.195
10.0,10.0,dorn01,dorn,11.441
10.0,8.0,dorn06,dorn,19.794
11.0,9.0,dorn09,dorn,8.443
11.0,9.0,dorn09,dorn,6.644
10.0,10.0,dorn01,dorn,340.721
9.0,9.0,dorn20,dorn,7.591
10.0,9.0,dorn05,dorn,3.069
9.0,9.0,dorn06,dorn,18.797
9.0,9.0,dorn20,dorn,6.914
11.0,9.0,dorn08,dorn,10.643
11.0,8.0,dorn08,dorn,14.074
9.0,9.0,dorn06,dorn,17.044
11.0,8.0,dorn07,dorn,14.344
10.0,9.0,dorn03,dorn,12.005
10.0,9.0,dorn20,dorn,7.919
10.0,9.0,dorn15,dorn,8.988
11.0,9.0,dorn01,dorn,10.469
10.0,9.0,dorn02,dorn,12.462
10.0,9.0,dorn05,dorn,3.27
10.0,9.0,dorn20,dorn,6.165
10.0,9.0,dorn14,dorn,5705.67
10.0,9.0,dorn18,dorn,7.505
10.0,9.0,dorn11,dorn,7.385
10.0,9.0,dorn12,dorn,9.095
10.0,9.0,dorn20,dorn,6.273
10.0,9.0,dorn13,dorn,20.313
10.0,9.0,dorn02,dorn,9.643
11.0,9.0,dorn20,dorn,7.252
10.0,9.0,dorn18,dorn,9.152
11.0,9.0,dorn08,dorn,1131.495
10.0,9.0,dorn12,dorn,5.024
11.0,9.0,dorn09,dorn,6.765
10.0,9.0,dorn06,dorn,13.437
10.0,8.0,dorn02,dorn,6.711
10.0,9.0,dorn14,dorn,4.348
10.0,9.0,dorn06,dorn,13.616
11.0,9.0,dorn09,dorn,7.268
11.0,10.0,dorn08,dorn,10.787
11.0,9.0,dorn15,dorn,5.485
11.0,9.0,dorn06,dorn,21.437
10.0,9.0,dorn04,dorn,13.838
10.0,9.0,dorn19,dorn,13.024
11.0,8.0,dorn02,dorn,7.842
9.0,9.0,dorn03,dorn,3293.524
11.0,9.0,dorn06,dorn,26.643
10.0,8.0,dorn01,dorn,13.159
11.0,9.0,dorn02,dorn,11.333
11.0,10.0,dorn13,dorn,1632.941
10.0,10.0,dorn20,dorn,8.615
10.0,9.0,dorn12,dorn,2338.376
10.0,9.0,dorn05,dorn,3.271
11.0,9.0,dorn06,dorn,10.525
11.0,9.0,dorn08,dorn,2746.82
10.0,10.0,dorn20,dorn,1121.55
10.0,9.0,dorn11,dorn,5.168
9.0,9.0,dorn03,dorn,3391.226
11.0,9.0,dorn15,dorn,4.852
11.0,9.0,dorn08,dorn,7.027
10.0,9.0,dorn05,dorn,2.796
11.0,9.0,dorn01,dorn,7.604
11.0,9.0,dorn09,dorn,4.258
10.0,10.0,dorn07,dorn,16.319
10.0,9.0,dorn06,dorn,20.372
10.0,9.0,dorn01,dorn,15.376
11.0,9.0,dorn09,dorn,5.722
10.0,9.0,dorn14,dorn,3751.812
10.0,9.0,dorn19,dorn,8.426
10.0,9.0,dorn05,dorn,3.098
11.0,9.0,dorn19,dorn,9.428
11.0,9.0,dorn09,dorn,5.603
10.0,9.0,dorn20,dorn,6661.933
10.0,9.0,dorn18,dorn,4.638
10.0,9.0,dorn07,dorn,13.548
11.0,9.0,dorn09,dorn,5.39
10.0,9.0,dorn07,dorn,5.92
10.0,9.0,dorn18,dorn,6.504
11.0,9.0,dorn19,dorn,6.836
11.0,9.0,dorn09,dorn,5.531
11.0,9.0,dorn09,dorn,6.068
10.0,10.0,dorn08,dorn,3091.338
10.0,9.0,dorn18,dorn,6.793
10.0,9.0,dorn04,dorn,3624.095
10.0,9.0,dorn20,dorn,4075.514
10.0,9.0,dorn14,dorn,4956.096
11.0,11.0,dorn09,dorn,6.37
11.0,10.0,dorn02,dorn,14.255
10.0,9.0,dorn15,dorn,1887.826
10.0,11.0,dorn19,dorn,7.631
10.0,9.0,dorn07,dorn,102.319
10.0,9.0,dorn14,dorn,8.676
10.0,9.0,dorn13,dorn,13.497
11.0,11.0,dorn15,dorn,8.792
10.0,8.0,dorn13,dorn,8.251
10.0,10.0,dorn18,dorn,7.031
10.0,9.0,dorn04,dorn,2857.436
10.0,10.0,dorn02,dorn,10.434
11.0,9.0,dorn13,dorn,234.534
10.0,9.0,dorn13,dorn,13.638
10.0,9.0,dorn15,dorn,8.193
10.0,9.0,dorn03,dorn,23400.579
10.0,9.0,dorn03,dorn,16.648
10.0,9.0,dorn12,dorn,3.787
11.0,11.0,dorn07,dorn,14.081
11.0,9.0,dorn07,dorn,22.857
10.0,9.0,dorn14,dorn,7.524
10.0,9.0,dorn12,dorn,7.561
10.0,9.0,dorn11,dorn,10.114
10.0,9.0,dorn03,dorn,63.311
10.0,8.0,dorn02,dorn,9.663
10.0,9.0,dorn19,dorn,9.169
10.0,9.0,dorn11,dorn,5.384
10.0,9.0,dorn05,dorn,3.632
10.0,9.0,dorn05,dorn,3.665
10.0,9.0,dorn12,dorn,6.038
10.0,8.0,dorn08,dorn,11.374
10.0,8.0,dorn08,dorn,12.258
10.0,9.0,dorn03,dorn,17.291
10.0,9.0,dorn18,dorn,7.38
10.0,9.0,dorn03,dorn,530.408
10.0,8.0,dorn01,dorn,15.312
10.0,9.0,dorn11,dorn,14.811
10.0,9.0,dorn04,dorn,12.763
10.0,9.0,dorn11,dorn,10.823
10.0,9.0,dorn04,dorn,14.665
10.0,9.0,dorn18,dorn,10.841
11.0,9.0,dorn09,dorn,7.244
9.0,9.0,dorn19,dorn,10.818
10.0,10.0,dorn14,dorn,471.714
10.0,9.0,dorn12,dorn,7.099
10.0,9.0,dorn20,dorn,11.128
10.0,9.0,dorn20,dorn,7.729
10.0,8.0,dorn08,dorn,15.128
10.0,9.0,dorn20,dorn,6.821
10.0,9.0,dorn01,dorn,7.986
11.0,8.0,dorn02,dorn,8.045
11.0,9.0,dorn09,dorn,7.647
10.0,8.0,dorn08,dorn,9.644
10.0,9.0,dorn05,dorn,5.008
10.0,9.0,dorn01,dorn,15.392
10.0,9.0,dorn14,dorn,5.862
9.0,9.0,dorn19,dorn,13.707
11.0,8.0,dorn02,dorn,9.975
9.0,9.0,dorn20,dorn,7.57
9.0,10.0,dorn20,dorn,8.226
10.0,9.0,dorn14,dorn,10.761
9.0,9.0,dorn03,dorn,20.016
10.0,9.0,dorn01,dorn,6.842
11.0,9.0,dorn08,dorn,7.767
10.0,9.0,dorn07,dorn,11.742
10.0,9.0,dorn01,dorn,9.021
11.0,9.0,dorn09,dorn,6.697
10.0,10.0,dorn20,dorn,10.849
10.0,9.0,dorn18,dorn,3777.652
11.0,10.0,dorn20,dorn,11.84
9.0,9.0,dorn03,dorn,22.395
10.0,9.0,dorn12,dorn,16.946
10.0,9.0,dorn01,dorn,11.398
10.0,9.0,dorn11,dorn,1656.123
10.0,9.0,dorn15,dorn,7.874
11.0,9.0,dorn20,dorn,11.773
10.0,9.0,dorn07,dorn,64.117
10.0,9.0,dorn20,dorn,11.676
11.0,10.0,dorn03,dorn,11.486
11.0,10.0,dorn15,dorn,9.708
9.0,9.0,dorn18,dorn,19.338
10.0,9.0,dorn12,dorn,15.952
10.0,9.0,dorn11,dorn,10.417
10.0,9.0,dorn03,dorn,18.02
10.0,9.0,dorn20,dorn,6.318
10.0,9.0,dorn14,dorn,4730.362
10.0,9.0,dorn07,dorn,43.553
10.0,8.0,dorn02,dorn,9.118
10.0,9.0,dorn20,dorn,11.961
10.0,8.0,dorn02,dorn,9.182
11.0,9.0,dorn01,dorn,9.725
11.0,10.0,dorn15,dorn,5.364
11.0,9.0,dorn06,dorn,13.906
10.0,9.0,dorn11,dorn,9.668
11.0,9.0,dorn09,dorn,7.418
11.0,9.0,dorn09,dorn,5.646
10.0,9.0,dorn05,dorn,2.913
11.0,9.0,dorn15,dorn,10.934
9.0,9.0,dorn19,dorn,18.444
10.0,9.0,dorn02,dorn,12.076
10.0,9.0,dorn04,dorn,12.489
10.0,9.0,dorn12,dorn,16.547
10.0,10.0,dorn20,dorn,8.156
10.0,9.0,dorn06,dorn,11.023
10.0,9.0,dorn11,dorn,6.724
11.0,9.0,dorn05,dorn,3.193
11.0,9.0,dorn09,dorn,7.307
11.0,9.0,dorn09,dorn,10.449
11.0,9.0,dorn07,dorn,13.551
10.0,9.0,dorn08,dorn,15.812
11.0,9.0,dorn06,dorn,17.261
10.0,9.0,dorn18,dorn,326.046
10.0,9.0,dorn11,dorn,9.46
10.0,9.0,dorn02,dorn,13.173
10.0,9.0,dorn08,dorn,10.601
11.0,9.0,dorn02,dorn,9.356
11.0,11.0,dorn09,dorn,8.984
10.0,9.0,dorn14,dorn,3988.341
10.0,10.0,dorn04,dorn,4871.377
10.0,9.0,dorn15,dorn,6.572
10.0,9.0,dorn19,dorn,17.414
11.0,8.0,dorn02,dorn,9.942
10.0,9.0,dorn05,dorn,4.943
10.0,9.0,dorn08,dorn,2354.903
11.0,10.0,dorn07,dorn,16.341
11.0,10.0,dorn20,dorn,7191.946
11.0,8.0,dorn08,dorn,14.209
11.0,10.0,dorn06,dorn,16.822
11.0,9.0,dorn14,dorn,9.429
10.0,10.0,dorn20,dorn,266.119
10.0,8.0,dorn02,dorn,10.789
10.0,9.0,dorn03,dorn,740.771
10.0,9.0,dorn12,dorn,9.225
11.0,10.0,dorn20,dorn,14.994
10.0,9.0,dorn04,dorn,1598.034
10.0,9.0,dorn05,dorn,6.085
11.0,10.0,dorn15,dorn,23.634
11.0,8.0,dorn08,dorn,15.978
10.0,9.0,dorn04,dorn,13.429
10.0,9.0,dorn05,dorn,3.111
10.0,9.0,dorn15,dorn,10.608
10.0,10.0,dorn04,dorn,18.233
11.0,11.0,dorn07,dorn,17.153
11.0,9.0,dorn08,dorn,11.176
11.0,8.0,dorn06,dorn,17.6
10.0,9.0,dorn12,dorn,8.062
11.0,9.0,dorn09,dorn,5.713
11.0,8.0,dorn02,dorn,32.74
11.0,9.0,dorn19,dorn,13.078
10.0,9.0,dorn20,dorn,1099.136
10.0,9.0,dorn15,dorn,7.771
11.0,10.0,dorn07,dorn,9.194
10.0,9.0,dorn01,dorn,9.79
10.0,9.0,dorn06,dorn,6.441
10.0,9.0,dorn05,dorn,4.034
10.0,8.0,dorn01,dorn,9.315
10.0,9.0,dorn06,dorn,17.116
10.0,9.0,dorn20,dorn,9.315
10.0,9.0,dorn11,dorn,6614.716
10.0,9.0,dorn20,dorn,2390.363
10.0,10.0,dorn04,dorn,10.868
10.0,9.0,dorn18,dorn,5.049
11.0,9.0,dorn09,dorn,5.591
10.0,9.0,dorn06,dorn,20.924
10.0,9.0,dorn14,dorn,3.703
11.0,9.0,dorn09,dorn,4.959
11.0,9.0,dorn09,dorn,5.734
11.0,10.0,dorn15,dorn,8.131
10.0,9.0,dorn12,dorn,727.695
10.0,8.0,dorn02,dorn,8.18
10.0,9.0,dorn15,dorn,10.768
11.0,9.0,dorn09,dorn,11.017
10.0,9.0,dorn01,dorn,7.426
10.0,9.0,dorn11,dorn,5.21
11.0,10.0,dorn15,dorn,8.176
10.0,9.0,dorn12,dorn,3.841
10.0,9.0,dorn06,dorn,6.901
10.0,10.0,dorn04,dorn,15.852
10.0,9.0,dorn20,dorn,8.601
10.0,9.0,dorn11,dorn,7.634
10.0,9.0,dorn12,dorn,8.511
10.0,9.0,dorn04,dorn,16.44
10.0,9.0,dorn14,dorn,3.295
10.0,9.0,dorn01,dorn,7.125
11.0,10.0,dorn15,dorn,7.627
9.0,9.0,dorn15,dorn,15.32
10.0,9.0,dorn01,dorn,11.022
10.0,9.0,dorn09,dorn,11.08
11.0,9.0,dorn02,dorn,8.838
10.0,9.0,dorn06,dorn,7.988
11.0,10.0,dorn13,dorn,63232.187
11.0,10.0,dorn03,dorn,17.523
11.0,9.0,dorn02,dorn,7.066
10.0,9.0,dorn04,dorn,21.096
10.0,9.0,dorn12,dorn,7.4
11.0,9.0,dorn01,dorn,7.598
10.0,9.0,dorn18,dorn,3.362
10.0,9.0,dorn20,dorn,11.631
10.0,8.0,dorn02,dorn,7.237
11.0,9.0,dorn09,dorn,6.556
10.0,9.0,dorn11,dorn,3826.738
10.0,9.0,dorn12,dorn,3283.712
11.0,8.0,dorn01,dorn,10.779
11.0,9.0,dorn05,dorn,5.308
9.0,9.0,dorn19,dorn,13.122
11.0,9.0,dorn06,dorn,14.94
11.0,9.0,dorn09,dorn,5.367
10.0,9.0,dorn12,dorn,961.317
11.0,9.0,dorn01,dorn,29.889
10.0,9.0,dorn11,dorn,893.827
11.0,9.0,dorn15,dorn,8.824
10.0,9.0,dorn20,dorn,2732.284
10.0,9.0,dorn20,dorn,6.362
10.0,10.0,dorn11,dorn,11.694
10.0,9.0,dorn06,dorn,4324.872
10.0,9.0,dorn20,dorn,10.36
11.0,9.0,dorn08,dorn,10.318
10.0,9.0,dorn14,dorn,5.689
11.0,8.0,dorn02,dorn,11.806
11.0,9.0,dorn08,dorn,15.611
10.0,9.0,dorn11,dorn,5.73
10.0,8.0,dorn02,dorn,10.279
11.0,10.0,dorn08,dorn,8.378
11.0,9.0,dorn09,dorn,6.283
10.0,9.0,dorn04,dorn,4981.81
9.0,9.0,dorn19,dorn,17.194
11.0,10.0,dorn08,dorn,11.558
10.0,9.0,dorn12,dorn,8.333
11.0,10.0,dorn02,dorn,9.289
11.0,11.0,dorn06,dorn,15.712
10.0,9.0,dorn14,dorn,485.722
11.0,9.0,dorn12,dorn,10.872
11.0,11.0,dorn11,dorn,1201.171
11.0,11.0,dorn07,dorn,3131.315
10.0,9.0,dorn19,dorn,14.099
10.0,10.0,dorn04,dorn,5388.594
11.0,9.0,dorn18,dorn,7.149
11.0,8.0,dorn08,dorn,24.858
10.0,8.0,dorn06,dorn,29.654
10.0,9.0,dorn03,dorn,13.374
11.0,10.0,dorn07,dorn,10.327
11.0,9.0,dorn12,dorn,9.797
11.0,8.0,dorn02,dorn,10.642
11.0,9.0,dorn13,dorn,10.028
11.0,9.0,dorn13,dorn,41.727
11.0,10.0,dorn04,dorn,1253.466
11.0,9.0,dorn09,dorn,11.967
10.0,9.0,dorn05,dorn,6.973
11.0,9.0,dorn13,dorn,10.703
11.0,9.0,dorn08,dorn,6.512
9.0,9.0,dorn09,dorn,25.087
11.0,9.0,dorn13,dorn,10.113
10.0,9.0,dorn07,dorn,81.901
11.0,9.0,dorn13,dorn,9.864
10.0,9.0,dorn03,dorn,6.492
10.0,9.0,dorn14,dorn,8078.219
9.0,9.0,dorn06,dorn,15.46
10.0,9.0,dorn04,dorn,15.076
10.0,9.0,dorn18,dorn,4.955
10.0,8.0,dorn04,dorn,14.481
10.0,8.0,dorn04,dorn,12.09
10.0,8.0,dorn04,dorn,16.341
10.0,8.0,dorn02,dorn,7.82
10.0,8.0,dorn14,dorn,12.216
10.0,9.0,dorn01,dorn,9.886
9.0,9.0,dorn02,dorn,14.538
9.0,10.0,dorn20,dorn,27.025
10.0,9.0,dorn01,dorn,6.673
9.0,9.0,dorn20,dorn,8.017
10.0,9.0,dorn05,dorn,4.168
10.0,9.0,dorn06,dorn,578.977
10.0,9.0,dorn12,dorn,3.964
10.0,9.0,dorn01,dorn,13.819
10.0,9.0,dorn15,dorn,6.364
10.0,8.0,dorn02,dorn,11.442
9.0,8.0,dorn02,dorn,13.385
10.0,9.0,dorn20,dorn,6.851
10.0,9.0,dorn06,dorn,6.043
11.0,8.0,dorn02,dorn,9.647
11.0,9.0,dorn08,dorn,10.516
10.0,9.0,dorn06,dorn,14.031
10.0,9.0,dorn14,dorn,6935.851
10.0,9.0,dorn11,dorn,6.444
10.0,9.0,dorn12,dorn,3.801
10.0,9.0,dorn20,dorn,8.101
11.0,9.0,dorn18,dorn,7.064
9.0,8.0,dorn07,dorn,21.039
10.0,9.0,dorn14,dorn,1314.637
11.0,9.0,dorn03,dorn,10.738
10.0,8.0,dorn08,dorn,9.197
11.0,9.0,dorn15,dorn,7.289
11.0,9.0,dorn09,dorn,8.481
10.0,8.0,dorn08,dorn,12.767
10.0,9.0,dorn05,dorn,2.798
11.0,8.0,dorn02,dorn,9.21
10.0,9.0,dorn20,dorn,6.694
10.0,9.0,dorn08,dorn,31.28
10.0,9.0,dorn12,dorn,7.801
10.0,8.0,dorn02,dorn,9.745
11.0,9.0,dorn11,dorn,6.126
11.0,9.0,dorn15,dorn,8.239
10.0,9.0,dorn05,dorn,3.541
11.0,9.0,dorn18,dorn,4.266
11.0,10.0,dorn20,dorn,11.712
11.0,10.0,dorn20,dorn,13.305
10.0,9.0,dorn03,dorn,11.691
10.0,9.0,dorn14,dorn,4571.703
10.0,9.0,dorn20,dorn,7.508
10.0,9.0,dorn01,dorn,6.799
10.0,9.0,dorn08,dorn,10.314
11.0,9.0,dorn06,dorn,6468.828
11.0,9.0,dorn08,dorn,9.898
10.0,9.0,dorn11,dorn,6.3
10.0,8.0,dorn02,dorn,10.036
11.0,9.0,dorn07,dorn,17.906
11.0,9.0,dorn08,dorn,8.458
10.0,9.0,dorn12,dorn,6.912
10.0,9.0,dorn04,dorn,1988.018
10.0,8.0,dorn08,dorn,10.039
11.0,8.0,dorn08,dorn,16.694
10.0,9.0,dorn01,dorn,19.364
10.0,9.0,dorn05,dorn,3.455
11.0,10.0,dorn03,dorn,13.815
10.0,9.0,dorn20,dorn,9.111
11.0,9.0,dorn06,dorn,5247.081
10.0,9.0,dorn04,dorn,9.981
10.0,9.0,dorn12,dorn,6.799
11.0,9.0,dorn07,dorn,13.715
11.0,9.0,dorn06,dorn,14.953
11.0,10.0,dorn11,dorn,18.784
11.0,9.0,dorn09,dorn,5.41
10.0,9.0,dorn06,dorn,11.325
10.0,9.0,dorn14,dorn,1668.002
10.0,10.0,dorn07,dorn,14.064
11.0,8.0,dorn08,dorn,3762.552
11.0,9.0,dorn09,dorn,7.636
10.0,10.0,dorn20,dorn,4170.455
10.0,10.0,dorn20,dorn,8.115
10.0,10.0,dorn04,dorn,5087.197
10.0,9.0,dorn05,dorn,6.516
9.0,9.0,dorn05,dorn,6.947
11.0,11.0,dorn09,dorn,7.006
10.0,9.0,dorn18,dorn,7.538
10.0,11.0,dorn07,dorn,30.389
10.0,9.0,dorn04,dorn,161.216
11.0,9.0,dorn06,dorn,126.038
10.0,10.0,dorn11,dorn,19.374
10.0,9.0,dorn01,dorn,806.972
10.0,9.0,dorn14,dorn,874.288
10.0,9.0,dorn12,dorn,8.388
10.0,8.0,dorn08,dorn,15.503
11.0,10.0,dorn18,dorn,6.543
10.0,9.0,dorn11,dorn,4.681
10.0,10.0,dorn20,dorn,4243.414
11.0,9.0,dorn06,dorn,8.426
11.0,11.0,dorn05,dorn,15.738
10.0,9.0,dorn04,dorn,12.862
10.0,10.0,dorn01,dorn,10.211
11.0,9.0,dorn18,dorn,13.779
11.0,9.0,dorn06,dorn,13.371
10.0,9.0,dorn07,dorn,56.165
10.0,9.0,dorn03,dorn,123.856
10.0,9.0,dorn11,dorn,197.946
10.0,9.0,dorn15,dorn,7.609
10.0,9.0,dorn05,dorn,4.068
11.0,8.0,dorn08,dorn,1488.03
11.0,8.0,dorn08,dorn,33.765
10.0,8.0,dorn01,dorn,2985.143
10.0,9.0,dorn15,dorn,9.145
10.0,9.0,dorn04,dorn,7.676
10.0,9.0,dorn06,dorn,11.032
10.0,8.0,dorn20,dorn,4276.182
11.0,8.0,dorn08,dorn,8.421
10.0,8.0,dorn08,dorn,24.349
10.0,9.0,dorn03,dorn,8.79
11.0,9.0,dorn09,dorn,8.579
10.0,10.0,dorn20,dorn,10.787
10.0,9.0,dorn12,dorn,1124.687
9.0,9.0,dorn09,dorn,13.798
10.0,9.0,dorn11,dorn,6.146
10.0,9.0,dorn15,dorn,7.188
10.0,9.0,dorn04,dorn,10.546
10.0,8.0,dorn11,dorn,6.986
11.0,9.0,dorn07,dorn,9.653
11.0,10.0,dorn03,dorn,13.521
11.0,9.0,dorn09,dorn,10.996
10.0,8.0,dorn12,dorn,12.12
11.0,10.0,dorn20,dorn,8.442
10.0,10.0,dorn20,dorn,12.314
10.0,9.0,dorn05,dorn,2.944
10.0,10.0,dorn02,dorn,10.687
11.0,9.0,dorn06,dorn,9.915
11.0,9.0,dorn09,dorn,5.673
9.0,9.0,dorn03,dorn,2966.8
10.0,9.0,dorn11,dorn,12.267
10.0,9.0,dorn03,dorn,22.521
11.0,10.0,dorn12,dorn,15.27
10.0,9.0,dorn20,dorn,8.736
11.0,9.0,dorn09,dorn,11.534
10.0,9.0,dorn11,dorn,5.703
11.0,9.0,dorn06,dorn,11.083
11.0,9.0,dorn08,dorn,8.672
10.0,9.0,dorn01,dorn,6.088
11.0,8.0,dorn02,dorn,13.426
11.0,9.0,dorn08,dorn,12.963
11.0,9.0,dorn13,dorn,16.055
10.0,9.0,dorn20,dorn,24.256
10.0,9.0,dorn11,dorn,11.866
10.0,10.0,dorn19,dorn,18.578
10.0,10.0,dorn12,dorn,10.019
10.0,9.0,dorn15,dorn,6.594
10.0,10.0,dorn07,dorn,11.067
10.0,9.0,dorn04,dorn,33472.536
10.0,9.0,dorn01,dorn,6.78
11.0,10.0,dorn08,dorn,14.134
11.0,9.0,dorn09,dorn,6.565
10.0,10.0,dorn20,dorn,9.371
10.0,9.0,dorn05,dorn,4.589
10.0,10.0,dorn20,dorn,9.469
10.0,10.0,dorn20,dorn,8.78
10.0,9.0,dorn15,dorn,8.459
11.0,10.0,dorn20,dorn,8.126
11.0,9.0,dorn09,dorn,6.966
11.0,10.0,dorn03,dorn,3127.388
10.0,10.0,dorn04,dorn,14.492
11.0,8.0,dorn08,dorn,15.393
11.0,10.0,dorn06,dorn,15.859
10.0,9.0,dorn13,dorn,20.762
10.0,10.0,dorn19,dorn,20.741
10.0,9.0,dorn18,dorn,7.646
10.0,9.0,dorn11,dorn,365.961
11.0,8.0,dorn02,dorn,8.594
10.0,8.0,dorn08,dorn,12.8
11.0,9.0,dorn01,dorn,1954.097
10.0,9.0,dorn14,dorn,4.301
10.0,9.0,dorn15,dorn,15.59
10.0,9.0,dorn08,dorn,8.578
10.0,9.0,dorn07,dorn,15.613
10.0,9.0,dorn04,dorn,10.728
11.0,9.0,dorn01,dorn,7.174
11.0,9.0,dorn09,dorn,14.113
11.0,9.0,dorn09,dorn,8.253
11.0,9.0,dorn08,dorn,12.662
10.0,9.0,dorn04,dorn,13.829
10.0,9.0,dorn20,dorn,8.463
10.0,8.0,dorn11,dorn,12.261
10.0,9.0,dorn15,dorn,5.59
10.0,9.0,dorn12,dorn,888.607
11.0,9.0,dorn08,dorn,1886.277
11.0,9.0,dorn19,dorn,8.785
11.0,9.0,dorn08,dorn,11.321
11.0,9.0,dorn09,dorn,10.03
11.0,9.0,dorn18,dorn,9756.627
11.0,9.0,dorn06,dorn,5702.11
10.0,9.0,dorn13,dorn,11.983
10.0,9.0,dorn01,dorn,6276.542
10.0,9.0,dorn07,dorn,25.4
11.0,10.0,dorn06,dorn,13.455
10.0,10.0,dorn07,dorn,60.147
10.0,9.0,dorn14,dorn,6.228
11.0,9.0,dorn11,dorn,5.81
11.0,9.0,dorn08,dorn,1053.3
